ACCT_NBR,ACCT_NM,ACCT_STATUS_FLG,ACCT_TYP_CD,SHT_ACCT_NM,"CREATION_DT""",ACCT_TWN_NM,CALC_INT_CD,IGN_UNC_CD,ACCT_CNTRY_NM,BLCKG_CD,CUST_GRP,ACCT_HOLDR_RES_CD,LST_UPDATE,ACCT_CLIENT_STATUS,ACCT_CL_UNC_FND,PL_ACCT _NBR,END_DT,UKGILTS_TYP_CD,STAR_TYP_CD,STAR_ELIGBL_TYP_CD,AUTH_ACCT_ST ATUS_FLG,GLOB_PROXY_FLG,CASH_TAKER,CATEGORY,INTERNAL_FLAG,INTERNAL_TYP E,LEND_BORROW,DAYTIME_FILTER,CREDIT_RATING,SYNDICATE,CPNY_FLAG,EUREX _FLAG,ACCT_PUBL_FLG,ACCT_EXMPT_FLG
90473,EUROCLEAR BANK,0,E,UNPUBLI,10/31/1994,BRUXELLES,1,,BELGIUM,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90209,BERMACO INS CO LTD,0,E,BERMACO,10/31/1994,HAMILTO N,1,,BERMUDA,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90212,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,,,BELGIUM,6,,,,,,,8/23/1995,,,,,""" ",,,,,,,,,L,N,,
90214,MORGAN EUROCLEAR,1,E,UNPUBLI,10/31/1994,BRUXELLES,1,N,,6,,,,,,,12/29/1994,,,,,,,""" ",,,,,,,L,N,,
90217,BC AMERICA SEC,0,E,BCAMERIC,10/31/1994,CHARLOTTE NC,,,U.S.A.,6,,,6/25/2001,,,,,,,,,""" ",,E,,EXTER,,,,S,L,N,,Y
90218,CHEVRON (BERMUDA) INVEST,0,E,CHEVRON,10/31/1994,H AMILTON,1,,BERMUDA,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90219,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,1,N,BELGIUM,6,,,,,,,12/23/1996,,,,," """,,,,,,,,,L,N,,
90220,CORYO INTL (UK) LTD,1,E,CORYO,10/31/1994,LONDON,1,,UNITED KINGDOM,6,,,9/15/1997,,,,2/23/1998,,,,,,,,,,,,,,L,N,,
90221,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,,,BELGIUM,6,,,,,,,3/25/1997,,,,,""" ",,,,,,,,,L,N,,
90225,KA WAH INTL.MERCHANT FINANCE LTD,1,E,KAWAH,10/31/1994,HONG KONG,,,HONG KONG,6,,,9/15/1997,,,,0 7/28/1998 12:00:00 AM,,,,,,,,,,,,,,L,N,,
90227,MORGAN EUROCLEAR,1,E,UNPUBLI,10/31/1994,BRUXELLES,1,,BELGIUM,6,,,9/15/1997,,,,06/25/1998 12:00 :00 AM,,,,,,,,,,,,,,L,N,,
90228,CHUO SECS CO LTD,0,E,CHUOSECS,10/31/1994,TOKYO,1,,JAPAN,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90229,EUROCLEAR BANK,0,E,UNPUBLIS,10/31/1994,"BRUXELLES"" ",,,BELGIUM,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90231,CITY AND INTL SEC/GEN CL AC,0,E,CITYAND,"10/31/1994 12:00:00 AM"" ",DOUGLAS,1,,ISLE OF MAN,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90232,PRUDENTIAL PORT MAN/NO 1,1,E,PRUDENTI,10/31/1994,LONDON,1,N,UNITED KINGDOM,6,,,4/24/1995,,,,04 /05/1996 12:00:00 AM,,,,,,,,,,,,,,L,N,,
90233,CREDIT COML DE FRANCE,0,E,CCFBXL,10/31/1994,BRUXE LLES,1,,BELGIUM,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90235,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,,,BELGIUM,6,,,,,,,7/7/1995,,,,,""" ",,,,,,,,,L,N,,
90237,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,1,N,BELGIUM,6,,,,,,,6/28/1996,,,,," """,,,,,,,,,L,N,,
90238,MORGAN EUROCLEAR,1,E,UNPUBLI,10/31/1994,BRUXELLES,1,N,BELGIUM,6,,,4/24/1995,,,,"07/26/1995 12:0

0:00 AM",,,,,,,,,,,,,,L,N,,
90239,GOOD MORNING SECS USA INC,0,E,GOODMORN,10/31/1994,NEW YORK,,,U.S.A.,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90240,BCA D'ITALIA,0,E,BCAITALI,10/31/1994,ROME,1,""" ",ITALY,6,,,7/23/2001,,,,,,,,,,,E,""" ",EXTER,,,,X,L,N,,Y
90241,BARCLAYS BK PLC / ISCC A,1,E,BARCLAYA,10/31/1994,LONDON,1,,UNITED KINGDOM,6,,,9/15/1997,,,,09/ 16/1998 12:00:00 AM,,,,,,,,,,,,,,L,N,,
90243,APPENZELL-AUSSERHODISCHE KNTALBANK,1,E,APPZELL,10/31/1994 12:00 :00 AM,HERISAU,1,N,SWITZERLAND,6,,,10/11/1995,,""" ",,7/23/1996,,,,,,,,,,,,,,L,N,,90244
90245,MERITA BK PLC,0,E,MERITA,10/31/1994,SINGAPORE,1,,SINGAPORE,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90247,EUROCLEAR BANK,0,E,UNPUBLI,10/31/1994,BRUXELLES,1,,BELGIUM,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90248,MORGAN EUROCLEAR,1,E,UNPUBLI,10/31/1994,BRUXELLES,1,,BELGIUM,6,,,6/11/1999,,,,01/21/2000 12:00 :00 AM,,,,,,,E,,EXTER,,,,,L,N,,
90249,MORGAN EUROCLEAR,1,E,UNPUBLIS,5/28/1997,BRUXELLE S,,,BELGIUM,6,,,9/15/1997,,,,04/19/1999 12:00 :00 AM,,,,,,,,,,,,,,L,N,,
90252,EUROCLEAR BANK,0,E,UNPUBLIS,10/31/1994,"BRUXELLES"" ",1,,BELGIUM,6,,,6/25/2001,,,,,,,,,," """,E,,EXTER,,,,S,L,N,,Y
90253,HSBC INV BK ASIA LTD/BONDL,0,E,HSBCHK,10/31/1994,HONG KONG,1,,HONG KONG,6,,,6/25/2001,,,,,," """,,,,,E,,EXTER,,,,S,L,N,,Y
90255,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,1,N,BELGIUM,6,,,,,,,10/27/1995,,,,," """,,,,,,,,,L,N,,
90256,MORGAN EUROCLEAR,1,E,UNPUBLI,10/31/1994,BRUXELLES,1,,BELGIUM,6,,,9/15/1997,,,,04/23/1999 12:00 :00 AM,,,,,,,,,,,,,,L,N,,
90258,BANK JULIUS BAER + CO. A.G.,0,E,BAERZUR,"10/31/1994 12:00:00 AM"" ",ZURICH,1,,SWITZERLAND,6,,,6/25/2001,,,,,""" ",,,,,,E,,EXTER,,,,S,L,N,,Y
90259,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,,,BELGIUM,6,,,6/11/1999,,,,06/29/1999 12:00 :00 AM,,,,,,,E,,EXTER,,,,,L,N,,
90260,BANCA COMMERCIALE ITALIANA-PROPR.,0,E,COMIT,10/31/1994,MILANO,,,ITALY,6,,,6/25/2001,,,,,,""" ",,,,11037,E,,EXTER,,,,S,L,N,,Y
90261,FOX PITT KELTON,1,E,FOXKELT,10/31/1994,WILLEMSTAD,1,,NETH. ANTILLES,6,,,6/11/1999,,,,07/15/199 9 12:00:00 AM,,,,,,,E,,EXTER,,,,,L,N,,
90262,ROYAL BK OF SCOTL/SEBBCO,1,E,ROYAL,10/31/1994,ST HELIER,1,,"JERSEY, C.I.",6,,,9/15/1997,,,,11/17 /1997 12:00:00 AM,,,,,,,,,,,,,,L,N,,
90265,BANCA DEL CERESIO,0,E,CERESIO,10/31/1994,LUGANO,1,,SWITZERLAND,6,,,6/25/2001,,,,,,,,," """,11789,E,,EXTER,,,,S,L,N,,Y
90269,BANCO DI NAPOLI SPA HONG KONG,0,E,BCODINAP,10/31/1994,HONG KONG,,,HONG KONG,6,,,6/25/2001,,,,""" ",,,,,,81108,E,,EXTER,,,,S,L,N,,Y
90270,BANK JULIUS BAER + CO. LTD,1,E,BAERCO,10/31/1994,LONDON,1,N,UNITED KINGDOM,6,,,4/24/1995,,,,04 /12/1996 12:00:00 AM,,,,,,,,,,,,,,L,N,,
90276,OKASAN SECURITIES CO. LTD CLIENT AC,0,E,OKASAN,10/31/1994 12:00 :00 AM,TOKYO,,,JAPAN,6,,,6/25/2001,,,,,," """,,,,17051,E,,EXTER,,,,S,L,N,,Y
90279,QUILMES BK AND TST(CAYMAN),0,E,QUILMES,10/31/1994,GEORGETOWN,1,,CAYMAN ISLANDS,6,,,6/25/2001,,,""" ",,,,,,,,E,,EXTER,,,,S,L,N,,Y
90282,WESTPAC BKG CORP,1,E,WESTPAC,10/31/1994,TOKYO,1,,JAPAN,6,,,6/25/2001,,,,7/4/2001,,,,,,,E,,EXTER,,,,S,L,N,,Y
90283,MAPFRE INVERSION SOC,0,E,MAP,10/31/1994,MADRID,1,,SPAIN,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90284,ASEAN FIN CORP LTD,1,E,ASEANFIN,10/31/1994,SINGAP ORE,1,,SINGAPORE,6,,,2/7/2000,,,,6/14/2001,,,,,,,E,,EXTER,,,,S,L,N,,
90285,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,1,,BELGIUM,6,,,9/15/1997,,,,02/09/1999 12:0 0:00 AM,,,,,,,,,,,,,,L,N,,
90288,PRUDENTIAL SECURITIES INC.,0,E,PRUSECNY,"10/31/1994 12:00:00 AM"" ",NEW YORK,1,,U.S.A.,6,,,6/25/2001,,,,,,""" ",,,,13072,E,,EXTER,,,,S,L,N,,Y
90290,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,1,,BELGIUM,6,,,2/7/2000,,,,08/15/2000 12:0 0:00 AM,,,,,,,E,,EXTER,,,,S,L,N,,
90291,DAIWA SECURITIES CO. LTD,0,E,DAIWASEC,10/31/1994,TOKYO,1,,JAPAN,6,,,9/3/2001,,,,,,,,""" ",,17175,E,,EXTER,,,,S,L,N,,Y
90294,MITSUBISHI TST BKG,0,E,BISHITOK,10/31/1994,"TOKYO"" ",1,,JAPAN,6,,,6/25/2001,,,,,,,,,,""" ",E,,EXTER,,,,S,L,N,,Y
90295,CORYO INTL (UK) LTD/CL AC,1,E,COR,10/31/1994,LOND ON,1,,UNITED KINGDOM,6,,,9/15/1997,,,,12/31/1 997 12:00:00 AM,,,,,,,,,,,,,,L,N,,
90299,BANCA DEL GOTTARDO S.P.A.,0,E,GOTT CH,10/31/1994,LUGANO,1,,SWITZERLAND,6,,,6/25/2001,,,,,,,,,,11053,E,,EXTER,,,,S,L,N,,Y
90302,DAISHI BK LTD,1,E,DAISHIBK,10/31/1994,HONG KONG,1,,HONG KONG,6,,,6/11/1999,,,,11/05/1999 12:00 :00 AM,,,,,,,E,,EXTER,,,,,L,N,,
90304,FORTIS INVEST SVCES LLC,0,E,FORTISIN,10/31/1994,N EW YORK,,,U.S.A.,6,,,6/25/2001,,,,,,,," """,,,E,,EXTER,,,,X,L,N,,Y
90306,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,,,BELGIUM,6,,,,,,,1/24/1996,,,,,""" ",,,,,,,,,L,N,,
90307,MORGAN EUROCLEAR,1,E,UNPUBLI,10/31/1994,BRUXELLES,1,N,BELGIUM,6,,,4/24/1995,,,,02/27/1996 12:0 0:00 AM,,,,,,,,,,,,,,L,N,,
90308,UBS AG/EQUITIES/CONV/WTS,0,E,UBSAGEQU,10/31/1994,LONDON,,,UNITED KINGDOM,6,,,6/25/2001,,,,,""" ",,,,,70513,E,,EXTER,,,,S,L,N,,Y
90309,INTER-ARAB INV GUAR CO,1,E,INTERAB,10/31/1994,KUW AIT,1,,KUWAIT,6,,,6/11/1999,,,,08/24/1999 12: 00:00 AM,,,,,,,E,,EXTER,,,,,L,N,,
90311,SCHRODER AND CO BK,0,E,SCHROZCH,10/31/1994,"ZURICH

",1,,SWITZERLAND,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,X,L,N,,Y
90313,EUROCLEAR BANK,0,E,UNPUBLI,10/31/1994,BRUXELLES,1,,BELGIUM,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90315,COUTTS (GUER)/CORP CL,1,E,COUTTSCL,10/31/1994,ST PETER,1,,"GUERNSEY, C.I.",6,,,6/11/1999,,,,07/1 9/1999 12:00:00 AM,,,,,,,E,,EXTER,,,,,L,N,,
90316,BANCA FIDEURAM SPA,0,E,MANUSARD,10/31/1994,MILANO,1,,ITALY,6,,,6/25/2001,,,,,,,,,,13218,E,,EXTER,,,,S,L,N,,Y
90321,EUROCLEAR BANK,0,E,UNPUBLI,10/31/1994,BRUXELLES,1,,BELGIUM,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90328,BK NEGARA INDONESIA,0,E,NEGARAHK,10/31/1994,HONG KONG,1,,HONG KONG,6,,,6/25/2001,,,,,,,""" ",,,,E,,EXTER,,,,S,L,N,,Y
90329,FOX PITT KELTON NV,1,E,FOXPITT,10/31/1994,WILLEMS TAD,1,,NETH. ANTILLES,6,,,6/25/2001,,,,07/23/ 2001 12:00:00 AM,,,,,,,E,,EXTER,,,,S,L,N,,Y
90330,EUROCLEAR BANK,0,E,UNPUBLIS,10/31/1994,"BRUXELLES"" ",,,BELGIUM,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90331,GRANT SCHOOLS PROVIDENT FD,0,E,GRANTOLS,"10/31/1994 12:00:00 AM"" ",HONG KONG,1,,HONG KONG,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90333,ARAB BKG CORP.,1,E,ARABLON,10/31/1994,LONDON,"1"" ",N,UNITED KINGDOM,6,,,4/24/1995,,,,08/29/1996 12 :00:00 AM,,,,,,,,,,,,,,L,N,,
90334,ASAHI FINANCE (U.K.) LTD,1,E,ASAHIFIN,10/31/1994,LONDON,1,,UNITED KINGDOM,6,,,9/15/1997,,,,04/ 23/1999 12:00:00 AM,,,,,,,,,,,,,,L,N,,
90336,ABN AMRO BANK NV LONDON,0,E,ABNNVLON,10/31/1994,L ONDON,1,,UNITED KINGDOM,6,,,6/25/2001,,,,,""" ",,,,,,E,,EXTER,,,,S,L,N,,Y
90337,DAIWA SECS CANADA LTD,1,E,DAIWASEC,10/31/1994,TOR ONTO,1,N,CANADA,6,,,,,,,8/17/1995,,,,,,,,,,,,,,L,N,,
90339,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,,,BELGIUM,6,,,9/15/1997,,,,05/27/1998 12:00 :00 AM,,,,,,,,,,,,,,L,N,,
90342,GERARD AND NATL LTD/A,1,E,GERLON,10/31/1994,LONDO N,1,N,UNITED KINGDOM,6,,,4/24/1995,,,,02/27/1 996 12:00:00 AM,,,,,,,,,,,,,,L,N,,
90343,BANQUE & CAISSE D'EPARGNE DE L'ETAT,0,E,CEELUX,10/31/1994 12:00 :00 AM,LUXEMBOURG,1,,LUXEMBOURG,6,,,6/25/2001,,,,,,,,,,30031,E,,EXTER,,,,S,L,N,,Y
90203,MORGAN EUROCLEAR,1,E,UNPUBLI,10/31/1994,BRUXELLES,1,N,BELGIUM,6,,,4/24/1995,,,,11/01/1996 12:0 0:00 AM,,,,,,,,,,,,,,L,N,,
90205,JENSEN N.A. + CO,1,E,JENSEN,10/31/1994,OSLO,1,N,NORWAY,6,,,,,,,9/29/1995,,,,,,,""" ",,,,,,,L,N,,
90197,MORGAN EUROCLEAR,1,E,UNPUBLI,10/31/1994,BRUXELLES,1,N,BELGIUM,6,,,4/24/1995,,,,01/16/1996 12:0 0:00 AM,,,,,,,,,,,,,,L,N,,
90199,"INSCO LIMITED, HAMILTON",0,E,INSCO,10/31/1994,"HAMI

LTON",1,,BERMUDA,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90202,EUROCLEAR BANK,0,E,UNPUBLI,10/31/1994,BRUXELLES,1,,BELGIUM,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90063,SWEDBANK (LUXEMBOURG) S.A.,0,E,SWEDLUXE,"10/31/1994 12:00:00 AM"" ",LUXEMBOURG,,,LUXEMBOURG,6,,,6/25/2001,,,,," """,,,,,,E,,EXTER,,,,S,L,N,,Y
90064,AMSTERDAMSE CREDIET- & HANDELSBANK,1,E,AMCREHAM,10/31/1994 12:0 0:00 AM,AMSTERDAM,1,,NETHERLANDS,6,,,2/7/2000,," """,,9/14/2000,,,,,,,E,,EXTER,,,,S,"L"" ",N,,
90066,TOYO TST BKG CO/JARDINE,0,E,TOYOTST,10/31/1994,TO KYO,1,,JAPAN,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90067,EUROCLEAR BANK,0,E,UNPUBLIS,10/31/1994,"BRUXELLES"" ",1,,BELGIUM,6,,,6/25/2001,,,,,,,,,," """,E,,EXTER,,,,S,L,N,,Y
90069,KANKAKU (EUROPE) LTD,1,E,KANKAKUL,10/31/1994,LOND ON,1,,UNITED KINGDOM,6,,,9/15/1997,,,,07/31/1 998 12:00:00 AM,,,,,,,,,,,,,,L,N,,
90071,EUROCLEAR BANK,0,E,UNPUBLI,10/31/1994,BRUXELLES,1,,BELGIUM,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90073,CANADA TSTCO INTL,1,E,CANTSTCO,10/31/1994,BRIDGET OWN,1,,BARBADOS,6,,,2/7/2000,,,,06/14/2000 1 2:00:00 AM,,,,,,,E,,EXTER,,,,S,L,N,,
90074,EUROCLEAR BANK,0,E,UNPUBLI,10/31/1994,BRUXELLES,1,,BELGIUM,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90077,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,1,,BELGIUM,6,,,6/11/1999,,,,07/19/1999 12:0 0:00 AM,,,,,,,E,,EXTER,,,,,L,N,,
90078,SKAND ENSK BKN/CLIENTS,0,E,SKANDENS,10/31/1994,ST OCKHOLM,1,,SWEDEN,6,,,6/25/2001,,,,,,,""" ",,,,E,,EXTER,,,,S,L,N,,Y
90081,EUROCLEAR BANK,0,E,UNPUBLI,10/31/1994,BRUXELLES,1,,BELGIUM,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90082,MORGAN EUROCLEAR,1,E,UNPUBLIS,7/10/1997,BRUXELLE S,,,BELGIUM,6,,,2/7/2000,,,,07/13/2000 12:00 :00 AM,,,,,,,E,,EXTER,,,,S,L,N,,
90083,DISCOUNT BK AND TST,0,E,DISCOBK,10/31/1994,LONDON,1,,UNITED KINGDOM,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90088,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,,,BELGIUM,6,,,6/11/1999,,,,12/31/1999 12:00 :00 AM,,,,,,,E,,EXTER,,,,,L,N,,
90089,NATEXIS BQUES POPULAIRES,0,E,NATEXIS,10/31/1994,L ONDON,1,,UNITED KINGDOM,6,,,6/25/2001,,,,,""" ",,,,,,E,,EXTER,,,,X,L,N,,Y
90090,CHUO MITSUI TST/K510017,1,E,CHUO,10/31/1994,TOKYO,1,,JAPAN,6,,,6/20/2000,,,,11/08/2000 12:00:0 0 AM,,,,,,,E,,EXTER,,,,X,L,N,,
90091,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,1,N,BELGIUM,6,,,,,,,6/2/1995,,,,," """,,,,,,,,,L,N,,
90093,YASUDA TST.+ BNKG.-YAMAICHI INV.TST,1,E,YASUDATK,10/31/1994 12: 00:00 AM,TOKYO,1,,JAPAN,6,,,6/11/1999,,,,09 /30/1999 12:00:00 AM,,,,,,,E,,EXTER,,,,,L,N,,
90096,IBJ INTERNATIONAL PLC SHORT TERM,1,E,IBJSHORT,10/31/1994 12:00: 00 AM,LONDON,1,,UNITED KINGDOM,6,,,9/15/1997,,""" ",,12/21/1998,,,,,,,,,,,,,,L,N,,90098
90100,MORGAN EUROCLEAR,1,E,UNPUBLIS,7/10/1997,BRUXELLE S,,,BELGIUM,6,,,2/7/2000,,,,07/20/2000 12:00 :00 AM,,,,,,,E,,EXTER,,,,S,L,N,,
90102,CHUO MITSUI TST INT/CL,0,E,CHUOMITS,10/31/1994,LO NDON,1,,UNITED KINGDOM,6,,,6/25/2001,,,,,," """,,,,,E,,EXTER,,,,X,L,N,,Y
90103,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,,,BELGIUM,6,,,6/11/1999,,,,07/19/1999 12:00 :00 AM,,,,,,,E,,EXTER,,,,,L,N,,
90104,CHUO TST BKG CO/K 2209524,1,E,CHUOTST,10/31/1994,TOKYO,1,N,JAPAN,6,,,,,,,9/10/1996,,,,,,,,,,,,,,L,N,,
90105,ABN AMRO ADAM,0,E,AMROBKNV,10/31/1994,BREDA,1," """,NETHERLANDS,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90108,STATE STREET BK TRUST/SSLL,1,E,STATSTRE,"10/31/1994 12:00:00 AM"" ",SYDNEY,1,,AUSTRALIA,6,,,9/15/1997,,,,05/07/ 1999 12:00:00 AM,,,,,,,,,,,,,,L,N,,
90110,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,,,BELGIUM,6,,,,,,,3/13/1997,,,,,""" ",,,,,,,,,L,N,,
90112,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,1,N,BELGIUM,6,,,,,,,2/28/1996,,,,," """,,,,,,,,,L,N,,
90116,BANKERS TRUST GMBH,1,E,BANKTRUS,10/31/1994,FRANKF URT,1,,GERMANY,6,,,9/15/1997,,,,04/20/1998 12 :00:00 AM,,,,,,,,,,,,,,L,N,,
90121,HITCHENS HARRISON CO/CL,1,E,HICHENS,10/31/1994,LO NDON,1,N,UNITED KINGDOM,6,,,4/24/1995,,,,05/2 9/1996 12:00:00 AM,,,,,,,,,,,,,,L,N,,
90122,ROTHSCHILD N.M. AND SONS,0,E,NMROTH,10/31/1994,LO NDON,1,,UNITED KINGDOM,6,,,6/25/2001,,,,,," """,,,,,E,,EXTER,,,,S,L,N,,Y
90124,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,,,BELGIUM,6,,,6/11/1999,,,,07/19/1999 12:00 :00 AM,,,,,,,E,,EXTER,,,,,L,N,,
90125,NORTHERN TRUST CO,0,E,NORTRUST,10/31/1994,"LONDON"" ",1,,UNITED KINGDOM,6,,,6/25/2001,,,,,,,""" ",,,,E,,EXTER,,,,S,L,N,,Y
90128,TOK-MITSUBISHI PS,0,E,RYOKOSEC,10/31/1994,TOKYO,1,,JAPAN,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90130,BK LEUMI UK PLC/SAFE CUST.LDN,0,E,LEUMILDN,10/31/1994,LONDON,1,,UNITED KINGDOM,6,,,6/25/2001,,,""" ",,,,,,,,E,,EXTER,,,,S,L,N,,Y
90132,SPARK DER ADMINIST,1,E,SPAADM,10/31/1994,ST GALLE N,1,N,SWITZERLAND,6,,,,,,,7/31/1995,,,""" ",,,,,,,,,,,L,N,,
90136,BQUE WORMS CAPITAL CORP,1,E,WORMS,10/31/1994,NEW YORK,1,N,U.S.A.,6,,,4/24/1995,,,,02/13/1997 1 2:00:00 AM,,,,,,,,,,,,,,L,N,,
90137,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,1,,BELGIUM,6,,,2/7/2000,,,,"03/14/2000 12:0

0:00 AM",,,,,,,E,,EXTER,,,,S,L,N,,
90139,MORGAN EUROCLEAR,1,E,UNPUBLIS,6/9/1997,BRUXELLE S,,,BELGIUM,6,,,9/15/1997,,,,06/04/1999 12:00 :00 AM,,,,,,,,,,,,,,L,N,,
90140,BOSTON SAFE DEP TR/BK PTF,1,E,BOSTON,10/31/1994,B OSTON MA,1,,U.S.A.,6,,,9/15/1997,,,,08/03/199 8 12:00:00 AM,,,,,,,,,,,,,,L,N,,
90141,BK OF NOVA SCOTIA / INT. BK,1,E,NOSCOT,10/31/1994,TORONTO,1,,CANADA,6,,,9/15/1997,,,,02/16/199 9 12:00:00 AM,,,,,,,,,,,,,,L,N,,
90144,SCHRODER JH CO/CMA2,0,E,SCHRODJH,10/31/1994,LONDO N,1,,UNITED KINGDOM,6,,,6/25/2001,,,,,,," """,,,,E,,EXTER,,,,X,L,N,,Y
90145,WESTPAC BANKING CORP.SINGAPORE BR.,1,E,WESTPAC,10/31/1994 12:00 :00 AM,SINGAPORE,,,SINGAPORE,6,,,9/15/1997,,,,1/22/1999,,,,,,,,,,,,,,L,N,,
90146,GHANA COMMERCIAL BK,1,E,GHANA,10/31/1994,LONDON,1,,UNITED KINGDOM,6,,,2/7/2000,,,,3/21/2000,,,,,,,E,,EXTER,,,,S,L,N,,
90147,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,,,BELGIUM,6,,,,,,,7/4/1997,,,,,""" ",,,,,,,,,L,N,,
90150,NIPPON GLOBAL SECS/CLIENT,0,E,NIPPONGL,10/31/1994,TOKYO,1,,JAPAN,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90151,NATIONAL SECURITIES CO,1,E,NASECYO,10/31/1994,TOK YO,1,,JAPAN,6,,,6/11/1999,,,,07/06/1999 12:00 :00 AM,,,,,,,E,,EXTER,,,,,L,N,,
90152,MORGAN EUROCLEAR,1,E,UNPUBLI,10/31/1994,BRUXELLES,1,,BELGIUM,6,,,9/15/1997,,,,06/02/1999 12:00 :00 AM,,,,,,,,,,,,,,L,N,,
90153,EUROCLEAR BANK,0,E,UNPUBLI,10/31/1994,BRUXELLES,1,,BELGIUM,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90154,MORGAN ERUOCLEAR,0,E,UNPUBLI,10/31/1994,BRUXELLES,1,,BELGIUM,6,,,6/25/2001,,,,,,,,,""" ",,E,,EXTER,,,,S,L,N,,Y
90155,EUROCLEAR BANK,0,E,UNPUBLI,10/31/1994,BRUXELLES,1,,BELGIUM,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90156,EUROCLEAR BANK,0,E,UNPUBLI,10/31/1994,BRUXELLES,1,,BELGIUM,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90157,UBS (LUX) SA/USD,1,E,UBSLXUSD,10/31/1994,LUXEMBOU RG,1,,LUXEMBOURG,6,,,6/11/1999,,,,7/5/1999,,,,,,,E,,EXTER,,,,,L,N,,
90159,HANVIT BK,0,E,HANVIT,10/31/1994,LONDON,1,,U NITED KINGDOM,6,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
90160,MORGAN EUROCLEAR,1,E,UNPUBLIS,10/31/1994,BRUXELLE S,1,N,BELGIUM,6,,,,,,,3/10/1995,,,,," """,,,,,,,,,L,N,,
